Id;Id_bat;Time;x1;x2;x3;x4;x5
3366;2;2016-01-19 07:00:00;17.2;-1.6;21.2;428.333;20.0
3367;2;2016-01-19 08:00:00;20.5;-2.3;21.3;443.333;20.0
3368;2;2016-01-19 09:00:00;23.2;-1.2;21.4;460.0;20.0
3369;2;2016-01-19 10:00:00;23.1;-1.0;21.7;490.0;32.375
3370;2;2016-01-19 11:00:00;23.0;-0.4;22.1;515.0;69.5
3371;2;2016-01-19 12:00:00;23.2;-0.7;22.6;540.0;37.325
3372;2;2016-01-19 13:00:00;23.0;1.1;22.8;551.6669999999998;93.012
3373;2;2016-01-19 14:00:00;23.0;1.1;22.9;545.0;101.675
3374;2;2016-01-19 15:00:00;21.7;1.6;23.2;555.0;91.775
3375;2;2016-01-19 16:00:00;21.0;1.5;23.5;551.6669999999998;39.8
3376;2;2016-01-19 17:00:00;21.0;1.4;23.6;550.0;20.0
3377;2;2016-01-19 18:00:00;13.4;0.9;23.7;560.0;20.0
3378;2;2016-01-19 19:00:00;6.9;0.9;23.3;573.3330000000002;20.0
3379;2;2016-01-19 20:00:00;7.2;0.9;23.1;570.0;20.0
3380;2;2016-01-19 21:00:00;7.1;0.8;22.9;526.6669999999998;20.0
3381;2;2016-01-19 22:00:00;7.1;0.6;22.7;490.0;20.0
3382;2;2016-01-19 23:00:00;7.2;0.5;22.6;475.0;20.0
3383;2;2016-01-20 00:00:00;7.0;0.5;22.4;466.667;20.0
3384;2;2016-01-20 01:00:00;7.1;-0.2;22.2;455.0;20.0
3385;2;2016-01-20 02:00:00;7.2;-1.0;22.1;450.0;20.0
3386;2;2016-01-20 03:00:00;7.2;-1.1;22.0;448.333;20.0
3387;2;2016-01-20 04:00:00;6.9;-1.7;21.9;450.0;20.0
3388;2;2016-01-20 05:00:00;7.2;-2.3;21.8;451.667;20.0
3389;2;2016-01-20 06:00:00;11.3;-2.5;21.8;455.0;20.0
3390;2;2016-01-20 07:00:00;14.7;-3.2;21.8;463.333;20.0
3391;2;2016-01-20 08:00:00;18.1;-3.7;21.9;465.0;20.0
3392;2;2016-01-20 09:00:00;20.9;-3.7;21.9;470.0;20.0
3393;2;2016-01-20 10:00:00;20.8;-4.2;22.1;485.0;45.987
3394;2;2016-01-20 11:00:00;21.0;-3.8;22.5;498.333;136.325
3395;2;2016-01-20 12:00:00;20.8;-2.7;22.7;516.6669999999998;62.075
3396;2;2016-01-20 13:00:00;20.9;-1.8;22.8;518.3330000000002;190.775
3397;2;2016-01-20 14:00:00;21.0;-0.5;22.9;528.3330000000002;166.025
3398;2;2016-01-20 15:00:00;20.4;-1.2;23.1;521.6669999999998;126.425
3399;2;2016-01-20 16:00:00;20.2;-1.5;23.3;543.3330000000002;67.025
3400;2;2016-01-20 17:00:00;20.4;-1.6;23.4;538.3330000000002;20.0
3401;2;2016-01-20 18:00:00;12.6;-1.9;23.6;550.0;20.0
3402;2;2016-01-20 19:00:00;6.2;-2.1;23.3;561.6669999999998;20.0
3403;2;2016-01-20 20:00:00;6.2;-1.9;23.1;560.0;20.0
3404;2;2016-01-20 21:00:00;6.4;-2.2;22.8;530.0;20.0
3405;2;2016-01-20 22:00:00;5.5;-2.5;22.6;496.667;20.0
3406;2;2016-01-20 23:00:00;5.2;-3.0;22.4;481.667;20.0
3407;2;2016-01-21 00:00:00;5.3;-2.9;22.2;468.333;20.0
3408;2;2016-01-21 01:00:00;5.4;-3.4;22.0;465.0;20.0
3409;2;2016-01-21 02:00:00;5.2;-3.9;21.9;460.0;20.0
3410;2;2016-01-21 03:00:00;5.4;-3.5;21.8;456.667;20.0
3411;2;2016-01-21 04:00:00;5.3;-3.7;21.7;456.667;20.0
3412;2;2016-01-21 05:00:00;5.4;-4.0;21.7;460.0;20.0
3413;2;2016-01-21 06:00:00;9.3;-4.4;21.7;456.667;20.0
3414;2;2016-01-21 07:00:00;13.1;-3.7;21.6;445.0;20.0
3415;2;2016-01-21 08:00:00;16.4;-3.2;21.6;445.0;20.0
3416;2;2016-01-21 09:00:00;19.5;-3.0;21.7;458.333;20.0
3417;2;2016-01-21 10:00:00;19.2;-2.7;22.0;483.333;54.65
3418;2;2016-01-21 11:00:00;19.2;-2.0;22.3;491.667;131.375
3419;2;2016-01-21 12:00:00;19.4;-0.6;22.6;503.333;60.837
3420;2;2016-01-21 13:00:00;20.2;1.5;22.8;525.0;199.437
3421;2;2016-01-21 14:00:00;20.0;2.9;23.1;526.6669999999998;174.687
3422;2;2016-01-21 15:00:00;19.3;3.5;23.4;528.3330000000002;126.425
3423;2;2016-01-21 16:00:00;19.1;3.9;23.7;533.3330000000002;75.687
3424;2;2016-01-21 17:00:00;19.1;3.4;23.8;540.0;21.237
3425;2;2016-01-21 18:00:00;11.6;3.1;23.9;553.3330000000002;20.0
3426;2;2016-01-21 19:00:00;5.3;2.9;23.7;566.6669999999998;20.0
3427;2;2016-01-21 20:00:00;5.4;2.1;23.4;561.6669999999998;20.0
3428;2;2016-01-21 21:00:00;5.4;1.9;23.2;531.6669999999998;20.0
3429;2;2016-01-21 22:00:00;5.5;1.5;22.9;490.0;20.0
3430;2;2016-01-21 23:00:00;5.3;1.0;22.7;470.0;20.0
3431;2;2016-01-22 00:00:00;5.4;0.2;22.5;463.333;20.0
3432;2;2016-01-22 01:00:00;5.2;-0.7;22.3;456.667;20.0
3433;2;2016-01-22 02:00:00;5.4;-0.6;22.1;450.0;20.0
3434;2;2016-01-22 03:00:00;5.5;-0.6;21.9;445.0;20.0
3435;2;2016-01-22 04:00:00;5.3;-0.8;21.9;440.0;20.0
3436;2;2016-01-22 05:00:00;5.5;-0.5;21.9;438.333;20.0
3437;2;2016-01-22 06:00:00;9.6;-0.8;21.9;431.667;20.0
3438;2;2016-01-22 07:00:00;13.0;-0.5;22.0;436.667;20.0
3439;2;2016-01-22 08:00:00;16.5;-0.4;22.0;441.667;20.0
3440;2;2016-01-22 09:00:00;19.3;-0.3;22.2;455.0;20.0
3441;2;2016-01-22 10:00:00;19.5;0.3;22.3;475.0;54.65
3442;2;2016-01-22 11:00:00;19.2;1.4;22.7;486.667;59.6
3443;2;2016-01-22 12:00:00;19.3;2.3;23.0;503.333;45.987
3444;2;2016-01-22 13:00:00;19.1;3.8;23.3;523.3330000000002;42.275
3445;2;2016-01-22 14:00:00;19.1;4.0;23.3;536.6669999999998;38.562
3446;2;2016-01-22 15:00:00;19.2;4.3;23.5;581.6669999999998;39.8
3447;2;2016-01-22 16:00:00;19.3;4.4;23.7;596.6669999999998;21.237
3448;2;2016-01-22 17:00:00;19.5;4.5;23.6;595.0;20.0
3449;2;2016-01-22 18:00:00;11.7;4.7;23.7;606.6669999999998;20.0
3450;2;2016-01-22 19:00:00;5.3;5.5;23.6;580.0;20.0
3451;2;2016-01-22 20:00:00;5.4;6.0;23.4;576.6669999999998;20.0
3452;2;2016-01-22 21:00:00;5.4;6.4;23.2;546.6669999999998;20.0
3453;2;2016-01-22 22:00:00;5.3;6.7;23.0;526.6669999999998;20.0
3454;2;2016-01-22 23:00:00;5.4;6.6;22.9;501.667;20.0
3455;2;2016-01-23 00:00:00;5.3;6.7;22.7;475.0;20.0
3456;2;2016-01-23 01:00:00;5.4;7.1;22.6;463.333;20.0
3457;2;2016-01-23 02:00:00;5.5;7.1;22.5;455.0;20.0
3458;2;2016-01-23 03:00:00;5.4;7.8;22.4;448.333;20.0
3459;2;2016-01-23 04:00:00;5.4;7.7;22.4;438.333;20.0
3460;2;2016-01-23 05:00:00;5.5;7.4;22.3;431.667;20.0
3461;2;2016-01-23 06:00:00;5.4;7.2;22.3;428.333;20.0
3462;2;2016-01-23 07:00:00;5.4;7.2;22.2;426.667;20.0
3463;2;2016-01-23 08:00:00;5.3;6.5;22.1;430.0;20.0
3464;2;2016-01-23 09:00:00;5.5;6.5;22.1;435.0;20.0
3465;2;2016-01-23 10:00:00;5.5;6.0;22.0;440.0;33.611999999999995
3466;2;2016-01-23 11:00:00;5.4;6.3;22.0;473.333;57.125
3467;2;2016-01-23 12:00:00;5.5;6.9;22.0;496.667;67.025
3468;2;2016-01-23 13:00:00;5.4;7.0;22.0;508.333;48.462
3469;2;2016-01-23 14:00:00;5.5;6.9;22.0;511.667;39.8
3470;2;2016-01-23 15:00:00;5.4;7.1;21.9;523.3330000000002;20.0
3471;2;2016-01-23 16:00:00;5.4;6.9;21.9;553.3330000000002;20.0
3472;2;2016-01-23 17:00:00;5.4;6.8;21.9;563.3330000000002;20.0
3473;2;2016-01-23 18:00:00;5.4;6.6;21.9;563.3330000000002;20.0
3474;2;2016-01-23 19:00:00;5.5;7.0;21.8;565.0;20.0
3475;2;2016-01-23 20:00:00;5.3;7.2;21.8;540.0;20.0
3476;2;2016-01-23 21:00:00;5.5;7.2;21.8;496.667;20.0
3477;2;2016-01-23 22:00:00;5.3;7.1;21.8;466.667;20.0
3478;2;2016-01-23 23:00:00;5.5;6.8;21.8;451.667;20.0
3479;2;2016-01-24 00:00:00;5.5;6.5;21.7;445.0;20.0
3480;2;2016-01-24 01:00:00;5.4;6.2;21.7;443.333;20.0
3481;2;2016-01-24 02:00:00;5.5;6.3;21.7;441.667;20.0
3482;2;2016-01-24 03:00:00;5.3;6.3;21.7;438.333;20.0
3483;2;2016-01-24 04:00:00;5.5;6.4;21.6;435.0;20.0
3484;2;2016-01-24 05:00:00;5.4;6.4;21.6;435.0;20.0
3485;2;2016-01-24 06:00:00;5.4;6.2;21.6;430.0;20.0
3486;2;2016-01-24 07:00:00;5.5;6.2;21.5;431.667;20.0
3487;2;2016-01-24 08:00:00;5.3;6.3;21.5;430.0;20.0
3488;2;2016-01-24 09:00:00;5.5;6.5;21.5;431.667;20.0
3489;2;2016-01-24 10:00:00;5.4;7.2;21.5;433.333;31.137
3490;2;2016-01-24 11:00:00;5.4;7.7;21.5;436.667;60.837
3491;2;2016-01-24 12:00:00;5.3;8.8;21.4;436.667;74.45
3492;2;2016-01-24 13:00:00;5.4;9.7;21.3;440.0;81.875
3493;2;2016-01-24 14:00:00;5.3;10.4;21.3;440.0;88.06200000000003
3494;2;2016-01-24 15:00:00;5.5;11.0;21.4;433.333;79.4
3495;2;2016-01-24 16:00:00;5.3;11.2;21.4;438.333;32.375
3496;2;2016-01-24 17:00:00;5.5;11.2;21.4;438.333;20.0
3497;2;2016-01-24 18:00:00;5.2;11.2;21.4;440.0;20.0
3498;2;2016-01-24 19:00:00;5.5;11.1;21.4;445.0;20.0
3499;2;2016-01-24 20:00:00;5.3;11.0;21.4;445.0;20.0
3500;2;2016-01-24 21:00:00;5.4;10.7;21.4;448.333;20.0
3501;2;2016-01-24 22:00:00;5.5;9.9;21.4;446.667;20.0
3502;2;2016-01-24 23:00:00;5.1;9.1;21.4;438.333;20.0
3503;2;2016-01-25 00:00:00;5.5;8.7;21.4;440.0;20.0
3504;2;2016-01-25 01:00:00;5.3;7.9;21.5;438.333;20.0
3505;2;2016-01-25 02:00:00;5.2;7.6;21.6;446.667;20.0
3506;2;2016-01-25 03:00:00;5.4;7.0;21.6;446.667;20.0
3507;2;2016-01-25 04:00:00;5.3;6.6;21.6;448.333;20.0
3508;2;2016-01-25 05:00:00;5.5;6.4;21.6;446.667;20.0
3509;2;2016-01-25 06:00:00;8.3;6.0;21.7;445.0;20.0
3510;2;2016-01-25 07:00:00;11.1;5.9;21.8;445.0;20.0
3511;2;2016-01-25 08:00:00;15.9;5.2;21.8;448.333;20.0
3512;2;2016-01-25 09:00:00;19.3;5.3;22.0;466.667;31.137
3513;2;2016-01-25 10:00:00;19.1;6.0;22.2;500.0;93.012
3514;2;2016-01-25 11:00:00;19.1;7.5;22.7;528.3330000000002;158.6
3515;2;2016-01-25 12:00:00;19.0;9.8;23.0;570.0;38.562
3516;2;2016-01-25 13:00:00;19.1;12.4;23.3;598.3330000000002;201.912
3517;2;2016-01-25 14:00:00;18.9;13.8;23.2;621.6669999999998;187.062
3518;2;2016-01-25 15:00:00;19.0;13.2;23.5;623.3330000000002;136.325
3519;2;2016-01-25 16:00:00;20.0;12.7;23.6;628.3330000000002;71.975
3520;2;2016-01-25 17:00:00;20.3;11.9;23.8;631.6669999999998;21.237
3521;2;2016-01-25 18:00:00;12.0;11.1;23.9;646.6669999999998;20.0
3522;2;2016-01-25 19:00:00;5.4;10.6;24.0;648.3330000000002;20.0
3523;2;2016-01-25 20:00:00;5.4;10.4;23.8;645.0;20.0
3524;2;2016-01-25 21:00:00;5.1;10.6;23.6;606.6669999999998;20.0
3525;2;2016-01-25 22:00:00;5.4;10.7;23.4;565.0;20.0
3526;2;2016-01-25 23:00:00;5.3;11.2;23.3;511.667;20.0
3527;2;2016-01-26 00:00:00;5.4;11.1;23.2;480.0;20.0
3528;2;2016-01-26 01:00:00;5.3;10.1;23.1;465.0;20.0
3529;2;2016-01-26 02:00:00;5.5;9.4;22.9;460.0;20.0
3530;2;2016-01-26 03:00:00;5.4;8.0;22.8;455.0;20.0
3531;2;2016-01-26 04:00:00;5.4;7.9;22.7;451.667;20.0
3532;2;2016-01-26 05:00:00;5.2;8.2;22.7;445.0;20.0
3533;2;2016-01-26 06:00:00;9.6;8.7;22.6;446.667;20.0
3534;2;2016-01-26 07:00:00;13.1;8.8;22.6;450.0;20.0
3535;2;2016-01-26 08:00:00;16.5;8.6;22.7;451.667;20.0
3536;2;2016-01-26 09:00:00;19.2;8.7;22.7;468.333;20.0
3537;2;2016-01-26 10:00:00;19.4;9.0;23.0;495.0;20.0
3538;2;2016-01-26 11:00:00;19.1;9.6;23.1;531.6669999999998;48.462
3539;2;2016-01-26 12:00:00;19.0;10.1;23.3;550.0;94.25
3540;2;2016-01-26 13:00:00;19.1;10.7;23.6;560.0;107.862
3541;2;2016-01-26 14:00:00;19.1;11.6;23.5;580.0;220.475
3542;2;2016-01-26 15:00:00;18.9;11.8;23.6;598.3330000000002;123.95
3543;2;2016-01-26 16:00:00;19.4;11.7;23.9;621.6669999999998;75.687
3544;2;2016-01-26 17:00:00;19.0;11.5;24.0;628.3330000000002;39.8
3545;2;2016-01-26 18:00:00;11.9;11.1;23.9;643.3330000000002;20.0
3546;2;2016-01-26 19:00:00;5.3;10.7;24.1;640.0;20.0
3547;2;2016-01-26 20:00:00;5.2;10.8;23.9;610.0;
3548;2;2016-01-26 21:00:00;5.4;10.9;23.8;543.3330000000002;44.75
3549;2;2016-01-26 22:00:00;5.5;11.1;23.7;500.0;
3550;2;2016-01-26 23:00:00;5.3;10.9;23.5;468.333;
3551;2;2016-01-27 00:00:00;5.5;10.8;23.4;443.333;
3552;2;2016-01-27 01:00:00;5.2;10.3;23.3;431.667;
3553;2;2016-01-27 02:00:00;5.5;10.2;23.1;423.333;
3554;2;2016-01-27 03:00:00;5.4;10.3;23.1;421.667;
3555;2;2016-01-27 04:00:00;5.3;10.3;23.0;420.0;
3556;2;2016-01-27 05:00:00;5.3;10.4;22.9;411.667;
3557;2;2016-01-27 06:00:00;9.7;10.4;22.9;410.0;
3558;2;2016-01-27 07:00:00;12.9;10.5;22.9;406.667;
3559;2;2016-01-27 08:00:00;16.3;10.6;22.8;411.667;
3560;2;2016-01-27 09:00:00;19.1;10.2;22.9;430.0;
3561;2;2016-01-27 10:00:00;19.1;10.0;23.2;463.333;20.0
3562;2;2016-01-27 11:00:00;19.1;10.0;23.3;506.667;31.137
3563;2;2016-01-27 12:00:00;19.0;10.7;23.4;551.6669999999998;73.212
3564;2;2016-01-27 13:00:00;22.0;11.4;23.6;538.3330000000002;101.675
3565;2;2016-01-27 14:00:00;22.2;11.8;23.5;535.0;54.65
3566;2;2016-01-27 15:00:00;22.0;12.1;23.7;540.0;34.85
3567;2;2016-01-27 16:00:00;22.2;12.2;23.7;551.6669999999998;22.475
3568;2;2016-01-27 17:00:00;22.5;12.0;24.0;563.3330000000002;20.0
3569;2;2016-01-27 18:00:00;13.4;11.8;24.0;580.0;20.0
3570;2;2016-01-27 19:00:00;5.2;11.7;24.2;610.0;20.0
3571;2;2016-01-27 20:00:00;5.5;11.6;24.1;590.0;20.0
3572;2;2016-01-27 21:00:00;5.3;11.5;24.0;548.3330000000002;20.0
3573;2;2016-01-27 22:00:00;5.3;11.4;24.0;503.333;20.0
3574;2;2016-01-27 23:00:00;5.4;11.3;23.9;466.667;20.0
3575;2;2016-01-28 00:00:00;5.3;10.8;23.9;446.667;20.0
3576;2;2016-01-28 01:00:00;5.3;10.7;23.7;436.667;20.0
3577;2;2016-01-28 02:00:00;5.3;10.1;23.6;425.0;20.0
3578;2;2016-01-28 03:00:00;5.5;9.9;23.5;416.667;20.0
3579;2;2016-01-28 04:00:00;5.3;9.7;23.5;410.0;20.0
3580;2;2016-01-28 05:00:00;5.4;9.6;23.4;411.667;20.0
3581;2;2016-01-28 06:00:00;9.5;9.5;23.3;405.0;20.0
3582;2;2016-01-28 07:00:00;13.2;9.2;23.3;406.667;20.0
3583;2;2016-01-28 08:00:00;16.4;8.8;23.2;411.667;20.0
3584;2;2016-01-28 09:00:00;19.4;8.8;23.1;443.333;20.0
3585;2;2016-01-28 10:00:00;19.2;8.9;23.2;481.667;44.75
3586;2;2016-01-28 11:00:00;19.3;9.3;23.4;496.667;105.387
3587;2;2016-01-28 12:00:00;21.9;9.9;23.6;511.667;85.587
3588;2;2016-01-28 13:00:00;22.3;9.7;23.7;520.0;80.637
3589;2;2016-01-28 14:00:00;22.1;9.6;23.6;535.0;60.837
3590;2;2016-01-28 15:00:00;22.3;9.6;23.8;553.3330000000002;71.975
3591;2;2016-01-28 16:00:00;22.4;9.3;23.9;548.3330000000002;54.65
3592;2;2016-01-28 17:00:00;22.8;9.1;24.0;551.6669999999998;31.137
3593;2;2016-01-28 18:00:00;14.4;8.1;24.0;576.6669999999998;20.0
3594;2;2016-01-28 19:00:00;5.4;8.1;24.2;581.6669999999998;20.0
3595;2;2016-01-28 20:00:00;5.4;7.5;24.1;565.0;20.0
3596;2;2016-01-28 21:00:00;5.5;6.8;24.0;518.3330000000002;20.0
3597;2;2016-01-28 22:00:00;5.4;6.0;23.8;493.333;20.0
3598;2;2016-01-28 23:00:00;5.5;5.2;23.8;475.0;20.0
3599;2;2016-01-29 00:00:00;5.3;5.1;23.7;461.667;20.0
3600;2;2016-01-29 01:00:00;5.5;4.8;23.5;453.333;20.0
3601;2;2016-01-29 02:00:00;5.5;4.5;23.5;440.0;20.0
3602;2;2016-01-29 03:00:00;5.5;4.1;23.3;430.0;20.0
3603;2;2016-01-29 04:00:00;5.3;4.3;23.3;428.333;20.0
3604;2;2016-01-29 05:00:00;5.4;5.0;23.2;420.0;20.0
3605;2;2016-01-29 06:00:00;9.6;4.4;23.1;420.0;20.0
3606;2;2016-01-29 07:00:00;13.3;4.5;23.0;415.0;20.0
3607;2;2016-01-29 08:00:00;18.7;4.5;23.0;423.333;20.0
3608;2;2016-01-29 09:00:00;23.1;5.2;22.9;440.0;37.325
3609;2;2016-01-29 10:00:00;22.9;6.4;23.0;466.667;67.025
3610;2;2016-01-29 11:00:00;22.6;7.1;23.1;478.333;60.837
3611;2;2016-01-29 12:00:00;22.5;8.7;23.2;493.333;93.012
3612;2;2016-01-29 13:00:00;22.7;9.2;23.5;505.0;93.012
3613;2;2016-01-29 14:00:00;22.8;9.1;23.4;515.0;48.462
3614;2;2016-01-29 15:00:00;22.8;9.3;23.5;526.6669999999998;31.137
3615;2;2016-01-29 16:00:00;23.2;9.2;23.8;538.3330000000002;28.662
3616;2;2016-01-29 17:00:00;23.1;9.1;23.7;555.0;20.0
3617;2;2016-01-29 18:00:00;13.2;9.2;23.8;583.3330000000002;20.0
3618;2;2016-01-29 19:00:00;5.3;8.8;24.0;585.0;20.0
3619;2;2016-01-29 20:00:00;5.1;8.8;23.9;561.6669999999998;20.0
3620;2;2016-01-29 21:00:00;5.4;8.9;23.8;526.6669999999998;20.0
3621;2;2016-01-29 22:00:00;5.4;8.5;23.7;475.0;20.0
3622;2;2016-01-29 23:00:00;5.3;8.5;23.7;450.0;20.0
3623;2;2016-01-30 00:00:00;5.4;8.5;23.6;436.667;20.0
3624;2;2016-01-30 01:00:00;5.3;8.6;23.4;426.667;20.0
3625;2;2016-01-30 02:00:00;5.2;8.5;23.3;423.333;20.0
3626;2;2016-01-30 03:00:00;5.3;8.6;23.3;413.333;20.0
3627;2;2016-01-30 04:00:00;5.4;8.8;23.2;408.333;20.0
3628;2;2016-01-30 05:00:00;5.4;8.7;23.1;403.333;20.0
3629;2;2016-01-30 06:00:00;5.2;8.6;23.1;400.0;20.0
3630;2;2016-01-30 07:00:00;5.4;8.7;23.0;400.0;20.0
3631;2;2016-01-30 08:00:00;5.4;8.8;22.9;398.333;20.0
3632;2;2016-01-30 09:00:00;5.3;8.2;22.8;400.0;20.0
3633;2;2016-01-30 10:00:00;5.2;8.6;22.8;401.667;20.0
3634;2;2016-01-30 11:00:00;5.3;8.8;22.8;421.667;36.087
3635;2;2016-01-30 12:00:00;5.5;9.4;22.7;448.333;49.7
3636;2;2016-01-30 13:00:00;5.3;9.3;22.6;463.333;33.611999999999995
3637;2;2016-01-30 14:00:00;5.4;9.4;22.5;466.667;23.712
3638;2;2016-01-30 15:00:00;5.1;9.0;22.5;480.0;21.237
3639;2;2016-01-30 16:00:00;5.5;9.1;22.5;496.667;20.0
3640;2;2016-01-30 17:00:00;5.3;8.7;22.4;518.3330000000002;20.0
3641;2;2016-01-30 18:00:00;5.4;7.7;22.4;528.3330000000002;20.0
3642;2;2016-01-30 19:00:00;5.3;7.2;22.4;535.0;20.0
3643;2;2016-01-30 20:00:00;5.3;7.1;22.4;511.667;20.0
3644;2;2016-01-30 21:00:00;5.3;6.9;22.3;471.667;20.0
3645;2;2016-01-30 22:00:00;5.3;6.8;22.3;443.333;20.0
3646;2;2016-01-30 23:00:00;5.3;7.1;22.3;428.333;20.0
3647;2;2016-01-31 00:00:00;5.4;7.4;22.2;420.0;20.0
3648;2;2016-01-31 01:00:00;5.1;7.6;22.2;418.333;20.0
3649;2;2016-01-31 02:00:00;5.5;7.4;22.1;410.0;20.0
3650;2;2016-01-31 03:00:00;5.3;7.6;22.1;405.0;20.0
3651;2;2016-01-31 04:00:00;5.3;7.5;22.1;403.333;20.0
3652;2;2016-01-31 05:00:00;5.3;7.5;22.1;400.0;20.0
3653;2;2016-01-31 06:00:00;5.3;7.6;22.0;400.0;20.0
3654;2;2016-01-31 07:00:00;5.4;7.4;22.0;400.0;20.0
3655;2;2016-01-31 08:00:00;5.3;7.4;22.0;405.0;20.0
3656;2;2016-01-31 09:00:00;5.3;7.4;22.0;401.667;20.0
3657;2;2016-01-31 10:00:00;5.3;7.5;22.0;401.667;24.95
3658;2;2016-01-31 11:00:00;5.4;7.9;22.0;405.0;59.6
3659;2;2016-01-31 12:00:00;5.2;9.3;21.9;405.0;48.462
3660;2;2016-01-31 13:00:00;5.4;11.5;21.9;405.0;120.237
3661;2;2016-01-31 14:00:00;5.1;12.5;21.9;405.0;58.362
3662;2;2016-01-31 15:00:00;5.4;13.7;21.9;405.0;43.512
3663;2;2016-01-31 16:00:00;5.3;13.9;21.9;403.333;33.611999999999995
3664;2;2016-01-31 17:00:00;5.3;13.2;22.0;405.0;20.0
3665;2;2016-01-31 18:00:00;5.2;13.6;22.0;403.333;20.0
3666;2;2016-01-31 19:00:00;5.3;13.4;22.0;405.0;20.0
3667;2;2016-01-31 20:00:00;5.4;13.9;22.0;405.0;20.0
3668;2;2016-01-31 21:00:00;5.1;13.7;22.0;403.333;20.0
3669;2;2016-01-31 22:00:00;5.3;13.7;22.0;401.667;20.0
3670;2;2016-01-31 23:00:00;5.3;13.3;22.0;398.333;20.0
3671;2;2016-02-01 00:00:00;5.4;13.6;22.0;400.0;20.0
3672;2;2016-02-01 01:00:00;5.3;13.2;22.0;401.667;20.0
3673;2;2016-02-01 02:00:00;5.4;12.9;22.1;396.667;20.0
3674;2;2016-02-01 03:00:00;5.1;12.7;22.1;396.667;20.0
3675;2;2016-02-01 04:00:00;5.4;12.7;22.0;395.0;20.0
3676;2;2016-02-01 05:00:00;5.4;12.4;22.1;395.0;20.0
3677;2;2016-02-01 06:00:00;9.4;12.0;22.1;395.0;20.0
3678;2;2016-02-01 07:00:00;13.0;11.9;22.2;395.0;20.0
3679;2;2016-02-01 08:00:00;18.5;11.7;22.3;400.0;20.0
3680;2;2016-02-01 09:00:00;23.4;11.8;22.5;425.0;20.0
3681;2;2016-02-01 10:00:00;23.3;11.9;22.7;461.667;42.275
3682;2;2016-02-01 11:00:00;22.9;12.1;22.8;488.333;42.275
3683;2;2016-02-01 12:00:00;22.5;12.5;23.1;505.0;85.587
3684;2;2016-02-01 13:00:00;23.0;12.8;23.3;508.333;33.611999999999995
3685;2;2016-02-01 14:00:00;22.6;13.0;23.3;516.6669999999998;94.25
3686;2;2016-02-01 15:00:00;22.5;12.7;23.5;525.0;59.6
3687;2;2016-02-01 16:00:00;23.1;12.6;23.5;540.0;22.475
3688;2;2016-02-01 17:00:00;23.1;12.5;23.6;553.3330000000002;20.0
3689;2;2016-02-01 18:00:00;13.3;11.5;23.7;585.0;20.0
3690;2;2016-02-01 19:00:00;5.2;11.5;23.9;618.3330000000002;20.0
3691;2;2016-02-01 20:00:00;5.4;11.7;23.8;576.6669999999998;20.0
3692;2;2016-02-01 21:00:00;5.4;11.7;23.7;570.0;20.0
3693;2;2016-02-01 22:00:00;5.4;11.8;23.6;525.0;20.0
3694;2;2016-02-01 23:00:00;5.3;11.7;23.6;503.333;20.0
3695;2;2016-02-02 00:00:00;5.3;11.4;23.5;476.667;20.0
3696;2;2016-02-02 01:00:00;5.4;11.4;23.4;450.0;20.0
3697;2;2016-02-02 02:00:00;5.5;11.4;23.3;436.667;20.0
3698;2;2016-02-02 03:00:00;5.3;11.3;23.2;428.333;20.0
3699;2;2016-02-02 04:00:00;5.2;11.2;23.2;420.0;20.0
3700;2;2016-02-02 05:00:00;5.4;11.1;23.2;415.0;20.0
3701;2;2016-02-02 06:00:00;9.5;11.1;23.0;410.0;20.0
3702;2;2016-02-02 07:00:00;13.0;11.3;23.0;411.667;20.0
3703;2;2016-02-02 08:00:00;18.6;11.2;23.0;418.333;20.0
3704;2;2016-02-02 09:00:00;23.0;11.2;22.9;436.667;20.0
3705;2;2016-02-02 10:00:00;22.8;11.7;22.9;468.333;31.137
3706;2;2016-02-02 11:00:00;22.8;11.7;23.1;495.0;52.175
3707;2;2016-02-02 12:00:00;22.6;12.0;23.4;518.3330000000002;45.987
3708;2;2016-02-02 13:00:00;22.6;11.7;23.6;520.0;45.987
3709;2;2016-02-02 14:00:00;22.5;11.8;23.5;531.6669999999998;174.687
3710;2;2016-02-02 15:00:00;22.7;12.7;23.6;538.3330000000002;110.337
3711;2;2016-02-02 16:00:00;23.2;9.2;23.8;536.6669999999998;47.225
3712;2;2016-02-02 17:00:00;23.1;9.0;23.8;525.0;20.0
3713;2;2016-02-02 18:00:00;13.2;8.7;24.0;561.6669999999998;20.0
3714;2;2016-02-02 19:00:00;5.3;8.5;24.1;598.3330000000002;20.0
3715;2;2016-02-02 20:00:00;5.5;8.1;24.0;573.3330000000002;20.0
3716;2;2016-02-02 21:00:00;5.4;7.5;23.9;510.0;20.0
3717;2;2016-02-02 22:00:00;5.2;7.3;23.7;473.333;20.0
3718;2;2016-02-02 23:00:00;5.4;7.3;23.6;465.0;20.0
3719;2;2016-02-03 00:00:00;5.4;7.4;23.5;446.667;20.0
3720;2;2016-02-03 01:00:00;5.3;7.5;23.4;438.333;20.0
3721;2;2016-02-03 02:00:00;5.3;7.5;23.3;426.667;20.0
3722;2;2016-02-03 03:00:00;5.4;7.4;23.2;418.333;20.0
3723;2;2016-02-03 04:00:00;5.4;7.4;23.1;411.667;20.0
3724;2;2016-02-03 05:00:00;5.4;7.3;23.1;408.333;20.0
